
2463720,0.04,0.47
2469801,0.04,0.47
2475884,0.04,0.47
2481967,0.04,0.47
2488048,0.04,0.47
2494131,0.04,0.47
2500213,0.04,0.47
2506296,0.04,0.47
2512377,0.04,0.47
2518464,0.04,0.47
2524547,0.04,0.47
2530629,0.04,0.47
2536711,0.04,0.47
2542793,0.04,0.47
2548875,0.04,0.47
2554957,0.04,0.47
2561040,0.04,0.47
2567121,0.04,0.48
2573204,0.04,0.47
2579287,0.04,0.47
2585368,0.04,0.47
2591451,0.04,0.48
2597533,0.04,0.47
2603615,0.04,0.47
2609697,0.04,0.47
2615779,0.04,0.47
2621861,0.04,0.47
2627943,0.04,0.47
2634025,0.04,0.47
2640108,0.04,0.47
2646190,0.04,0.47
2652272,0.04,0.48
2658354,0.04,0.48
2664436,0.04,0.48
2670519,0.04,0.48
2676600,0.04,0.47
2682688,0.04,0.47
2688769,0.04,0.47
2694850,0.04,0.48
2700931,0.04,0.48
2707012,0.04,0.48
2713093,0.04,0.48
2719174,0.04,0.48
2725255,0.04,0.48
2731336,0.04,0.48
2737417,0.04,0.48
2743498,0.04,0.48
2749579,0.04,0.48
2755660,0.04,0.48
2761741,0.04,0.48
2767821,0.04,0.48
2773903,0.04,0.48
2779984,0.04,0.48
2786065,0.04,0.48
2792145,0.04,0.48
2798227,0.04,0.48
2804307,0.04,0.48
2810389,0.04,0.48
2816470,0.04,0.48
2822551,0.04,0.48
2828632,0.04,0.48
2834713,0.04,0.48
2840794,0.04,0.48
2846879,0.04,0.48
2852960,0.04,0.48
2859041,0.04,0.48
2865122,0.04,0.48
2871203,0.04,0.48
2877284,0.04,0.48
2883365,0.04,0.48
2889447,0.04,0.48
2895527,0.04,0.47
2901609,0.04,0.48
2907689,0.04,0.48
2913771,0.04,0.48
2919852,0.04,0.48
2925933,0.04,0.48
2932015,0.04,0.48
2938095,0.04,0.48
2944176,0.04,0.48
2950257,0.04,0.48
2956338,0.04,0.48
2962419,0.04,0.48
2968501,0.04,0.48
2974581,0.04,0.48
2980663,0.04,0.48
2986743,0.04,0.48
2992825,0.04,0.48
2998906,0.04,0.48
3004987,0.04,0.48
3011073,0.04,0.48
3017153,0.04,0.48
3023234,0.04,0.49
3029315,0.04,0.49
3035397,0.04,0.48
3041477,0.04,0.48
3047559,0.04,0.48
3053639,0.04,0.48
3059721,0.04,0.48
3065802,0.04,0.48
3071883,0.04,0.48
3077964,0.04,0.48
3084045,0.04,0.49
3090126,0.04,0.48
3096207,0.04,0.48
3102288,0.04,0.48
3108369,0.04,0.48
3114450,0.04,0.49
3120531,0.04,0.49
3126612,0.04,0.49
3132693,0.04,0.48
3138775,0.04,0.48
3144856,0.04,0.49
3150937,0.04,0.49
3157018,0.04,0.49
3163099,0.04,0.49
3169180,0.04,0.49
3175265,0.04,0.49
3181346,0.04,0.49
3187427,0.04,0.49
3193508,0.04,0.49
3199589,0.04,0.49
3205670,0.04,0.49
3211752,0.04,0.49
3217832,0.04,0.49
3223914,0.04,0.49
3229995,0.04,0.49
3236076,0.04,0.49
3242157,0.04,0.49
3248238,0.04,0.49
3254319,0.04,0.49
3260400,0.04,0.49
3266481,0.04,0.49
3272562,0.04,0.49
3278643,0.04,0.49
3284724,0.04,0.49
3290806,0.04,0.49
3296886,0.04,0.50
3302968,0.04,0.50
3309048,0.04,0.50
3315130,0.04,0.50
3321211,0.04,0.50
3327292,0.04,0.50
3333373,0.04,0.50
3339458,0.04,0.50
3345539,0.04,0.50
3351620,0.04,0.50
3357702,0.04,0.50
3363782,0.04,0.49
3369864,0.04,0.50
3375944,0.04,0.50
3382026,0.04,0.50
3388107,0.04,0.50
3394188,0.04,0.50
3400269,0.04,0.50
3406350,0.04,0.50
3412431,0.04,0.50
3418512,0.04,0.50
3424593,0.04,0.50
3430674,0.04,0.50
3436755,0.04,0.50
3442836,0.04,0.50
3448918,0.04,0.50
3454998,0.04,0.50
3461080,0.04,0.51
3467161,0.04,0.50
3473242,0.04,0.50
3479323,0.04,0.50
3485404,0.04,0.50
3491485,0.04,0.50
3497566,0.04,0.50
3503651,0.04,0.50
3509732,0.04,0.50
3515813,0.04,0.51
3521894,0.04,0.51
3527975,0.04,0.51
3534057,0.04,0.51
3540137,0.04,0.51
3546219,0.04,0.51
3552300,0.04,0.51
3558381,0.04,0.51
3564462,0.04,0.51
3570543,0.04,0.51
3576624,0.04,0.51
3582705,0.04,0.51
3588786,0.04,0.51
3594867,0.04,0.51
3600948,0.04,0.51
3607029,0.04,0.51
3613111,0.04,0.51
3619191,0.04,0.51
3625273,0.04,0.51
3631353,0.04,0.51
3637435,0.04,0.51
3643516,0.04,0.51
3649597,0.04,0.51
3655678,0.04,0.51
3661759,0.04,0.51
3667844,0.04,0.51
3673925,0.04,0.51
3680007,0.04,0.51
3686087,0.04,0.51
3692169,0.04,0.51
3698249,0.04,0.51
3704331,0.04,0.51
3710412,0.04,0.51
3716493,0.04,0.51
3722574,0.04,0.51
3728655,0.04,0.51
3734736,0.04,0.52
3740817,0.04,0.51
3746898,0.04,0.51
3752979,0.04,0.52
3759060,0.04,0.51
3765141,0.04,0.52
3771223,0.04,0.52
3777303,0.04,0.52
3783385,0.04,0.52
3789466,0.04,0.52
3795547,0.04,0.52
3801628,0.04,0.52
3807709,0.04,0.52
3813790,0.04,0.52
3819872,0.04,0.52
3825952,0.04,0.52
3832037,0.04,0.52
3838118,0.04,0.52
3844199,0.04,0.52
3850280,0.04,0.52
3856361,0.04,0.52
3862443,0.04,0.52
3868523,0.04,0.52
3874605,0.04,0.52
3880685,0.04,0.52
3886766,0.04,0.52
3892847,0.04,0.52
3898929,0.04,0.52
3905009,0.04,0.53
3911090,0.04,0.53
3917171,0.04,0.53
3923252,0.04,0.52
3929333,0.04,0.52
3935414,0.04,0.52
3941495,0.04,0.52
3947576,0.04,0.53
3953657,0.04,0.52
3959738,0.04,0.53
3965819,0.04,0.53
3971900,0.04,0.53
3977981,0.04,0.53
3984062,0.04,0.53
3990142,0.04,0.53
3996228,0.04,0.53
4002310,0.04,0.53
4008390,0.04,0.53
4014472,0.04,0.53
4020552,0.04,0.53
4026634,0.04,0.53
4032715,0.04,0.53
4038796,0.04,0.53
4044877,0.04,0.53
4050958,0.04,0.53
4057039,0.04,0.53
4063120,0.04,0.53
4069201,0.04,0.53
4075284,0.04,0.53
4081366,0.04,0.53
4087447,0.04,0.53
4093528,0.04,0.53
4099609,0.04,0.53
4105690,0.04,0.53
4111771,0.04,0.53
4117852,0.04,0.53
4123933,0.04,0.53
4130015,0.04,0.53
4136095,0.04,0.53
4142177,0.04,0.54
4148257,0.04,0.54
4154339,0.04,0.54
4160423,0.04,0.54
4166505,0.04,0.54
4172587,0.04,0.54
4178668,0.04,0.54
4184749,0.04,0.54
4190830,0.04,0.54
4196911,0.04,0.54
4202992,0.04,0.54
4209074,0.04,0.54
4215155,0.04,0.54
4221236,0.04,0.54
4227317,0.04,0.54
4233398,0.04,0.54
4239479,0.04,0.54
4245561,0.04,0.54
4251642,0.04,0.54
4257723,0.04,0.54
4263804,0.04,0.54
4269885,0.04,0.54
4275966,0.04,0.54
4282048,0.04,0.55
4288130,0.04,0.55
4294210,0.04,0.55
4300292,0.04,0.54
4306372,0.04,0.55
4312454,0.04,0.55
4318534,0.04,0.54
4324621,0.04,0.55
4330701,0.04,0.55
4336783,0.04,0.54
4342863,0.04,0.55
4348945,0.04,0.55
4355026,0.04,0.55
4361107,0.04,0.55
4367188,0.04,0.54
4373270,0.04,0.55
4379351,0.04,0.55
4385432,0.04,0.55
4391514,0.04,0.55
4397594,0.04,0.55
4403676,0.04,0.55
4409757,0.04,0.55
4415838,0.04,0.55
4421919,0.04,0.55
4428001,0.04,0.55
4434081,0.04,0.55
4440163,0.04,0.55
4446244,0.04,0.55
4452325,0.04,0.55
4458406,0.04,0.55
4464488,0.04,0.56
4470568,0.04,0.55
4476650,0.04,0.55
4482732,0.04,0.56
4488816,0.04,0.56
4494898,0.04,0.56
4500979,0.04,0.56
4507060,0.04,0.56
4513141,0.04,0.56
4519223,0.04,0.56
4525303,0.04,0.56
4531385,0.04,0.56
4537466,0.04,0.56
4543547,0.04,0.55
4549628,0.04,0.55
4555710,0.04,0.56
4561790,0.04,0.56
4567872,0.04,0.56
4573954,0.04,0.56
4580034,0.04,0.56
4586116,0.04,0.56
4592197,0.04,0.56
4598278,0.04,0.56
4604359,0.04,0.56
4610441,0.04,0.56
4616521,0.04,0.56
4622603,0.04,0.56
4628684,0.04,0.56
4634765,0.04,0.56
4640846,0.04,0.56
4646933,0.04,0.56
4653018,0.04,0.56
4659099,0.04,0.56
4665180,0.04,0.56
4671261,0.04,0.56
4677343,0.04,0.56
4683423,0.04,0.56
4689505,0.04,0.56
4695585,0.04,0.56
4701667,0.04,0.56
4707748,0.04,0.56
4713829,0.04,0.56
4719910,0.04,0.56
4725992,0.04,0.56
4732072,0.04,0.56
4738154,0.04,0.56
4744235,0.04,0.56
4750316,0.04,0.56
4756398,0.04,0.56
4762479,0.04,0.56
4768560,0.04,0.56
4774641,0.04,0.56
4780722,0.04,0.56
4786803,0.04,0.56
4792885,0.04,0.56
4798966,0.04,0.57
4805047,0.04,0.57
4811128,0.04,0.56
4817213,0.04,0.57
4823294,0.04,0.56
4829376,0.04,0.56
4835458,0.04,0.56
4841538,0.04,0.56
4847620,0.04,0.57
4853700,0.04,0.57
4859782,0.04,0.57
4865863,0.04,0.57
4871945,0.04,0.57
4878025,0.04,0.57
4884107,0.04,0.57
4890187,0.04,0.57
4896269,0.04,0.57
4902350,0.04,0.57
4908432,0.04,0.57
4914512,0.04,0.57
4920594,0.04,0.57
4926674,0.04,0.57
4932756,0.04,0.57
4938838,0.04,0.57
4944919,0.04,0.57
4951000,0.04,0.57
4957081,0.04,0.57
4963162,0.04,0.57
4969243,0.04,0.57
4975325,0.04,0.57
4981410,0.04,0.57
4987491,0.04,0.57
4993572,0.04,0.57
4999654,0.04,0.57
5005734,0.04,0.57
5011816,0.04,0.57
5017896,0.04,0.57
5023978,0.04,0.57
5030060,0.04,0.57
5036141,0.04,0.57
5042222,0.04,0.57
5048303,0.04,0.57
5054384,0.04,0.57
5060465,0.04,0.57
5066547,0.04,0.57
5072628,0.04,0.57
5078709,0.04,0.57
5084790,0.04,0.57
5090871,0.04,0.57
5096952,0.04,0.57
5103034,0.04,0.57
5109115,0.04,0.57
5115196,0.04,0.57
5121277,0.04,0.57
5127358,0.04,0.57
5133440,0.04,0.57
5139521,0.04,0.57
5145600,0.04,0.57
5151681,0.04,0.57
5157762,0.04,0.57
5163843,0.04,0.57
5169924,0.04,0.57
5176005,0.04,0.57
5182087,0.04,0.57
5188167,0.04,0.57
5194249,0.04,0.57
5200329,0.04,0.57
5206411,0.04,0.58
5212491,0.04,0.57
5218573,0.04,0.58
5224654,0.04,0.57
5230735,0.04,0.57
5236816,0.04,0.58
5242897,0.04,0.58
5248978,0.04,0.58
5255060,0.04,0.57
5261140,0.04,0.57
5267222,0.04,0.57
5273303,0.04,0.58
5279384,0.04,0.57
5285465,0.04,0.57
5291546,0.04,0.58
5297628,0.04,0.58
5303713,0.04,0.58
5309794,0.04,0.58
5315875,0.04,0.58
5321956,0.04,0.58
5328037,0.04,0.58
5334119,0.04,0.58
5340200,0.04,0.58
5346281,0.04,0.58
5352363,0.04,0.58
5358444,0.04,0.58
5364526,0.04,0.58
5370606,0.04,0.58
5376688,0.04,0.58
5382769,0.04,0.58
5388850,0.04,0.58
5394931,0.04,0.58
5401013,0.04,0.58
5407093,0.04,0.58
5413175,0.04,0.58
5419256,0.04,0.58
5425337,0.04,0.58
5431418,0.04,0.58
5437500,0.04,0.58
5443581,0.04,0.58
5449662,0.04,0.58
5455744,0.04,0.58
5461824,0.04,0.58
5467911,0.04,0.58
5473991,0.04,0.58
5480073,0.04,0.58
5486154,0.04,0.58
5492235,0.04,0.58
5498316,0.04,0.58
5504398,0.04,0.58
5510479,0.04,0.58
5516561,0.04,0.58
5522641,0.04,0.58
5528723,0.04,0.58
5534804,0.04,0.58
5540886,0.04,0.58
5546967,0.04,0.58
5553048,0.04,0.58
5559130,0.04,0.58
5565211,0.04,0.58
5571292,0.04,0.58
5577373,0.04,0.58
5583455,0.04,0.58
5589536,0.04,0.58
5595618,0.04,0.58
5601698,0.04,0.58
5607780,0.04,0.58
5613861,0.04,0.58
5619943,0.04,0.58
5626023,0.04,0.58
5632109,0.04,0.58
5638191,0.04,0.58
5644272,0.04,0.58
5650354,0.04,0.58
5656434,0.04,0.58
5662516,0.04,0.58
5668597,0.04,0.58
5674679,0.04,0.58
5680759,0.04,0.58
5686841,0.04,0.58
5692922,0.04,0.58
5699004,0.04,0.58
5705085,0.04,0.58
5711166,0.04,0.58
5717248,0.04,0.58
5723329,0.04,0.58
5729411,0.04,0.58
5735491,0.04,0.58
5741573,0.04,0.58
5747654,0.04,0.58
5753736,0.04,0.58
5759817,0.04,0.58
5765898,0.04,0.58
5771979,0.04,0.58
5778061,0.04,0.58
5784142,0.04,0.58
5790223,0.04,0.58
5796308,0.04,0.58
5802390,0.04,0.58
5808472,0.04,0.58
5814553,0.04,0.58
5820634,0.04,0.58
5826715,0.04,0.58
5832797,0.04,0.58
5838878,0.04,0.58
5844959,0.04,0.58
5851040,0.04,0.58
5857122,0.04,0.58
5863203,0.04,0.58
5869285,0.04,0.58
5875365,0.04,0.58
5881447,0.04,0.58
5887528,0.04,0.58
5893610,0.04,0.58
5899692,0.04,0.58
5905772,0.04,0.58
5911854,0.04,0.58
5917935,0.04,0.58
5924016,0.04,0.58
5930097,0.04,0.58
5936179,0.04,0.58
5942260,0.04,0.58
5948342,0.04,0.58
5954422,0.04,0.58
5960508,0.04,0.59
5966589,0.04,0.59
5972671,0.04,0.58
5978753,0.04,0.58
5984833,0.04,0.58
5990915,0.04,0.58
5996996,0.04,0.58
6003077,0.04,0.58
6009158,0.04,0.58
6015240,0.04,0.58
6021321,0.04,0.58
6027403,0.04,0.58
6033483,0.04,0.58
6039565,0.04,0.58
6045646,0.04,0.58
6051728,0.04,0.58
6057809,0.04,0.58
6063890,0.04,0.58
6069971,0.04,0.58
6076053,0.04,0.58
6082135,0.04,0.58
6088215,0.04,0.58
6094297,0.04,0.58
6100378,0.04,0.58
6106460,0.04,0.58
6112540,0.04,0.58
6118622,0.04,0.58
6124707,0.04,0.58
6130789,0.04,0.58
6136870,0.04,0.58
6142951,0.04,0.58
6149032,0.04,0.58
6155114,0.04,0.59
6161196,0.04,0.59
6167277,0.04,0.58
6173358,0.04,0.58
6179439,0.04,0.58
6185521,0.04,0.58
6191602,0.04,0.59
6197683,0.04,0.58
6203764,0.04,0.58
6209846,0.04,0.58
6215927,0.04,0.59
6222009,0.04,0.59
6228089,0.04,0.58
6234171,0.04,0.59
6240252,0.04,0.59
6246334,0.04,0.58
6252414,0.04,0.58
6258496,0.04,0.58
6264578,0.04,0.58
6270659,0.04,0.59
6276741,0.04,0.59
6282821,0.04,0.58
6288907,0.04,0.59
6294988,0.04,0.59
6301070,0.04,0.59
6307151,0.04,0.59
6313232,0.04,0.59
6319313,0.04,0.59
6325395,0.04,0.58
6331476,0.04,0.59
6337557,0.04,0.59
6343639,0.04,0.59
6349720,0.04,0.58
6355802,0.04,0.59
6361882,0.04,0.59
6367964,0.04,0.59
6374045,0.04,0.58
6380127,0.04,0.59
6386208,0.04,0.59
6392289,0.04,0.59
6398370,0.04,0.58
6404452,0.04,0.59
6410533,0.04,0.58
6416615,0.04,0.59
6422695,0.04,0.59
6428777,0.04,0.59
6434859,0.04,0.59
6440940,0.04,0.58
6447022,0.04,0.59
6453106,0.04,0.59
6459188,0.04,0.59
6465269,0.04,0.59
6471351,0.04,0.59
6477431,0.04,0.59
6483513,0.04,0.59
6489593,0.04,0.59
6495675,0.04,0.59
6501756,0.04,0.59
6507838,0.04,0.58
6513918,0.04,0.59
6520000,0.04,0.58
6526082,0.04,0.59
6532162,0.04,0.59
6538244,0.04,0.59
6544325,0.04,0.59
6550406,0.04,0.59
6556487,0.04,0.59
6562569,0.04,0.59
6568649,0.04,0.59
6574731,0.04,0.59
6580812,0.04,0.59
6586894,0.04,0.59
6592974,0.04,0.59
6599056,0.04,0.59
6605136,0.04,0.59
6611218,0.04,0.59
6617304,0.04,0.59
6623385,0.04,0.59
6629467,0.04,0.58
6635547,0.04,0.58
6641629,0.04,0.59
6647710,0.04,0.59
6653792,0.04,0.59
6659873,0.04,0.59
6665954,0.04,0.59
6672035,0.04,0.59
6678117,0.04,0.59
6684197,0.04,0.59
6690279,0.04,0.59
6696360,0.04,0.59
6702442,0.04,0.59
6708524,0.04,0.59
6714604,0.04,0.59
6720686,0.04,0.59
6726767,0.04,0.59
6732849,0.04,0.59
6738930,0.04,0.59
6745011,0.04,0.59
6751092,0.04,0.59
6757174,0.04,0.58
6763255,0.04,0.58
6769336,0.04,0.59
6775417,0.04,0.59
6781503,0.04,0.59
6787585,0.04,0.59
6793666,0.04,0.59
6799748,0.04,0.59
6805828,0.04,0.59
6811910,0.04,0.59
6817991,0.04,0.59
6824073,0.04,0.59
6830154,0.04,0.59
6836236,0.04,0.59
6842316,0.04,0.59
6848398,0.04,0.59
6854479,0.04,0.59
6860561,0.04,0.59
6866642,0.04,0.59
6872724,0.04,0.59
6878806,0.04,0.59
6884886,0.04,0.59
6890968,0.04,0.59
6897049,0.04,0.59
6903131,0.04,0.59
6909212,0.04,0.59
6915294,0.04,0.59
6921374,0.04,0.59
6927456,0.04,0.59
6933537,0.04,0.59
6939619,0.04,0.59
6945704,0.04,0.59
6951786,0.04,0.59
6957868,0.04,0.59
6963948,0.04,0.59
6970030,0.04,0.59
6976111,0.04,0.59
6982193,0.04,0.59
6988274,0.04,0.59
6994356,0.04,0.59
7000437,0.04,0.59
7006518,0.04,0.59
7012599,0.04,0.59
7018681,0.04,0.59
7024762,0.04,0.59
7030844,0.04,0.59
7036925,0.04,0.59
7043006,0.04,0.59
7049089,0.04,0.59
7055169,0.04,0.59
7061251,0.04,0.59
7067332,0.04,0.59
7073414,0.04,0.59
7079495,0.04,0.59
7085577,0.04,0.59
7091657,0.04,0.59
7097739,0.04,0.59
7103820,0.04,0.59
7109906,0.04,0.59
7115987,0.04,0.59
7122069,0.04,0.59
7128151,0.04,0.59
7134231,0.04,0.59
7140313,0.04,0.59
7146394,0.04,0.59
7152476,0.04,0.59
7158557,0.04,0.59
7164639,0.04,0.59
7170720,0.04,0.58
